starttime	seconds	ctime	dtime	ttime	wait
Tue Dec 15 15:54:35 2015	1450175075	1	36	37	36
Tue Dec 15 15:54:35 2015	1450175075	1	36	37	36
Tue Dec 15 15:54:35 2015	1450175075	1	36	37	36
Tue Dec 15 15:54:36 2015	1450175076	1	36	37	36
Tue Dec 15 15:54:36 2015	1450175076	6	30	37	30
Tue Dec 15 15:54:36 2015	1450175076	1	36	37	36
Tue Dec 15 15:54:36 2015	1450175076	1	36	37	36
Tue Dec 15 15:54:34 2015	1450175074	1	36	37	36
Tue Dec 15 15:54:35 2015	1450175075	1	36	37	36
Tue Dec 15 15:54:35 2015	1450175075	1	36	37	36
Tue Dec 15 15:54:35 2015	1450175075	1	36	37	36
Tue Dec 15 15:54:35 2015	1450175075	0	36	37	36
Tue Dec 15 15:54:34 2015	1450175074	1	36	37	36
Tue Dec 15 15:54:35 2015	1450175075	1	36	37	36
Tue Dec 15 15:54:35 2015	1450175075	1	36	37	36
Tue Dec 15 15:54:34 2015	1450175074	1	36	37	36
Tue Dec 15 15:54:35 2015	1450175075	1	36	37	36
Tue Dec 15 15:54:35 2015	1450175075	1	37	37	36
Tue Dec 15 15:54:35 2015	1450175075	1	37	37	37
Tue Dec 15 15:54:35 2015	1450175075	1	37	37	37
Tue Dec 15 15:54:35 2015	1450175075	0	37	37	37
Tue Dec 15 15:54:36 2015	1450175076	1	36	37	36
Tue Dec 15 15:54:35 2015	1450175075	1	36	37	36
Tue Dec 15 15:54:34 2015	1450175074	1	37	37	37
Tue Dec 15 15:54:34 2015	1450175074	8	30	37	30
Tue Dec 15 15:54:34 2015	1450175074	1	37	37	37
Tue Dec 15 15:54:35 2015	1450175075	1	37	37	37
Tue Dec 15 15:54:34 2015	1450175074	1	37	37	37
Tue Dec 15 15:54:36 2015	1450175076	6	32	38	32
Tue Dec 15 15:54:36 2015	1450175076	1	37	38	37
Tue Dec 15 15:54:35 2015	1450175075	1	37	38	37
Tue Dec 15 15:54:35 2015	1450175075	1	37	38	37
Tue Dec 15 15:54:34 2015	1450175074	1	37	38	37
Tue Dec 15 15:54:35 2015	1450175075	1	37	38	37
Tue Dec 15 15:54:34 2015	1450175074	1	37	38	37
Tue Dec 15 15:54:36 2015	1450175076	1	37	38	37
Tue Dec 15 15:54:35 2015	1450175075	0	37	38	37
Tue Dec 15 15:54:34 2015	1450175074	1	37	38	37
Tue Dec 15 15:54:34 2015	1450175074	1	37	38	37
Tue Dec 15 15:54:36 2015	1450175076	1	37	38	37
Tue Dec 15 15:54:36 2015	1450175076	1	37	38	37
Tue Dec 15 15:54:34 2015	1450175074	1	37	38	37
Tue Dec 15 15:54:35 2015	1450175075	1	37	38	37
Tue Dec 15 15:54:36 2015	1450175076	1	37	38	37
Tue Dec 15 15:54:36 2015	1450175076	1	38	38	37
Tue Dec 15 15:54:36 2015	1450175076	1	38	38	38
Tue Dec 15 15:54:35 2015	1450175075	6	32	38	32
Tue Dec 15 15:54:36 2015	1450175076	1	38	38	38
Tue Dec 15 15:54:34 2015	1450175074	1	38	38	38
Tue Dec 15 15:54:36 2015	1450175076	1	38	38	38
Tue Dec 15 15:54:36 2015	1450175076	1	38	38	38
Tue Dec 15 15:54:34 2015	1450175074	1	38	38	38
Tue Dec 15 15:54:35 2015	1450175075	1	38	39	38
Tue Dec 15 15:54:34 2015	1450175074	1	38	39	38
Tue Dec 15 15:54:35 2015	1450175075	1	38	39	38
Tue Dec 15 15:54:34 2015	1450175074	1	37	39	37
